bar_index,time,sma5,ema5,rma5,rsi14,atr14,macd_line,macd_signal,macd_hist,stoch14
-1000067,1730903400,223.39999999999995,224.2226471285802,226.08473076677305,40.20279234323277,4.111015477110613,-0.9850588073312281,0.46607898848187934,-1.4511377958131075,17.561260210034966
-1000066,1730989800,223.71399999999994,225.30843141905348,226.36378461341843,49.29175470558099,4.185585800174141,-0.8703388421450029,0.19879542235650288,-1.0691342645015058,45.332555425904246
-1000065,1731076200,224.52399999999997,225.858954279369,226.48302769073476,48.42580763467767,4.047686814447416,-0.8120216176584165,-0.0033679856464810254,-0.8086536320119355,43.912780133252596
-1000064,1731335400,224.96799999999993,225.3159695195793,226.0324221525878,44.050469724356354,4.148566327701173,-0.9748554546827961,-0.19766547945374405,-0.7771899752290521,29.2859919657897
-1000063,1731421800,225.12399999999997,224.95397967971954,225.67193772207025,44.05046972435635,4.0118830185796615,-1.0913223588508174,-0.3763968553331587,-0.7149255035176587,30.09320905459379
-1000062,1731508200,225.60399999999996,225.0093197864797,225.56155017765622,45.8986303492444,4.003177088681115,-1.0991374848074997,-0.5209449812280269,-0.5781925035794728,36.018641810918794
-1000061,1731594600,225.75199999999995,226.0795465243198,226.09324014212498,51.863172395311075,3.993664439489607,-0.8454412161432856,-0.5858442282110786,-0.259596987932207,56.65778961384821
-1000060,1731681000,225.35999999999999,225.71969768287985,225.87459211369998,46.169378597856195,3.9905455509546344,-0.8939077724189701,-0.647456937052657,-0.24645083536631318,36.19568936024631
-1000059,1731940200,226.118,226.4864651219199,226.30367369095998,51.5426421379371,4.044078011600733,-0.6807814814962967,-0.6541218459413849,-0.026659635554911798,60.392441860465176
-1000058,1732026600,226.92799999999997,227.08431008127994,226.698938952768,51.98698561580343,4.005215296486395,-0.48530325947427855,-0.6203581286479636,0.13505486917368503,82.00956937799046
-1000057,1732113000,227.704,227.72287338751997,227.1591511622144,53.26502697255194,4.007699918165939,-0.269184387411741,-0.5501233804007191,0.28093899298897806,88.8995215311005
-1000056,1732199400,227.76399999999998,227.98858225834664,227.43132092977152,52.266177379641974,4.038914209725516,-0.13508345474267003,-0.4671153952691093,0.33203194052643925,84.30622009569389
-1000055,1732285800,228.73799999999997,228.61572150556444,227.91905674381724,54.831661191582874,3.9404131947451217,0.07921309882701166,-0.35784969644988507,0.43706279527689673,91.1282998778694
-1000054,1732545000,229.708,230.03381433704297,228.90924539505377,59.979214382426974,3.909312252263327,0.48552278497049883,-0.18917520016580827,0.6746979851363071,96.88925756947324
-1000053,1732631400,231.064,231.70920955802865,230.13939631604302,63.269969441756245,3.8229328056730885,0.9730244161658561,0.04326472310052462,0.9297596930653315,96.37526652452031
-1000052,1732717800,232.25,232.7828063720191,231.09751705283443,62.93913202719679,3.6841447481250102,1.3335111709067746,0.3013140126617746,1.032197158245,94.64411557434819
-1000051,1732890600,234.012,234.29853758134607,232.34401364226756,66.42918086700496,3.6952772661160815,1.7922000964626932,0.5994912294219583,1.1927088670407349,97.05702023298596
-1000050,1733149800,235.956,236.06235838756405,233.79321091381402,69.35567623521688,3.690614604250647,2.3114327293459667,0.94187952940676,1.3695531999392068,93.34442595673883
-1000049,1733236200,237.91199999999998,238.2582389250427,235.56456873105122,72.81162167884442,3.7027135610898854,2.936000373578196,1.3407036982410472,1.5952966753371487,99.45000000000007
-1000048,1733322600,239.502,239.84215928336178,237.053654984841,73.19462668755452,3.642519735297752,3.4205932529786196,1.7566816091885618,1.6639116437900578,94.45564516129022
-1000047,1733409000,241.12399999999997,240.90810618890785,238.2509239878728,73.22847193914822,3.5544826113479124,3.763672081534736,2.1580797036577968,1.6055923778769392,92.59990133201775
-1000046,1733495400,242.22599999999997,241.55207079260524,239.16873919029823,72.57061701948464,3.482733853394489,3.9736207696452652,2.5211879168552906,1.4524328527899746,90.80164439876674
-1000045,1733754600,243.658,243.28471386173683,240.68499135223857,76.9334133006783,3.626110006723455,4.404735886886897,2.897897510861612,1.5068383760252848,97.72407418589201
-1000044,1733841000,244.68199999999996,244.7798092411579,242.10199308179085,77.92004524552263,3.5721021491003513,4.773675242140172,3.273053057117324,1.5006221850228476,98.04441837002273
-1000043,1733927400,245.378,245.3498728274386,242.97959446543268,73.66200413141314,3.6412305670217564,4.90622117298372,3.5996866802906036,1.3065344926931166,82.82163597013916
-1000042,1734013800,246.362,246.21991521829239,243.97567557234615,75.3293773210511,3.599714097948774,5.071421304864202,3.8940336052053235,1.1773876996588788,87.51099384344765
-1000041,1734100200,247.42,246.85661014552826,244.8065404578769,75.52236774696023,3.560463090952432,5.156618886196611,4.146550661403581,1.01006822479303,87.32193732193724
-1000040,1734359400,248.27800000000002,248.25107343035216,246.05323236630153,78.60732715574167,3.572572870170115,5.396740992526048,4.396588727628075,1.0001522648979737,98.11634349030469
-1000039,1734445800,249.42000000000002,249.9940489535681,247.53858589304122,80.79316244116578,3.6066748080151076,5.718013400704081,4.660873662243276,1.0571397384608048,98.2517395191783
-1000038,1734532200,249.73200000000003,249.34603263571208,247.64086871443297,64.9005454762922,3.816198036014028,5.471397613371153,4.822978452468851,0.6484191609023018,69.32545544066969
-1000037,1734618600,250.098,249.49402175714138,248.0706949715464,67.1317120441804,3.893976747727312,5.354631425422326,4.9293090470595455,0.42532237836278064,73.77336448598126
-1000036,1734705000,251.37000000000003,251.15934783809425,249.3545559772371,72.26098643746707,4.280835551461076,5.57705527901885,5.058858293451406,0.5181969855674442,96.83229813664603
-1000035,1734964200,252.21599999999998,252.52956522539617,250.53764478178968,73.0136559591819,4.132204440642428,5.749985018685436,5.197083638498212,0.5529013801872242,97.36111111111114
-1000034,1735050600,253.16000000000003,254.4197101502641,252.07011582543174,75.68286963574693,4.047046980596538,6.053676580889345,5.368402226976438,0.6852743539129067,99.93924665856628
-1000033,1735223400,255.35399999999998,255.95314010017606,253.4600926603454,76.38679268213802,3.934400767696787,6.288036903631536,5.5523291623074575,0.7357077413240782,94.11444141689351
-1000032,1735309800,256.514,255.83209340011737,253.88607412827633,67.57500725605897,4.079086427147016,6.126375767277068,5.66713848330138,0.4592372839756882,75.42234332425062
-1000031,1735569000,256.056,254.62139560007824,253.54885930262108,60.18531371578943,4.1334373966365145,5.65947458332667,5.665605703306438,-0.006131119979768229,46.47696476964754
-1000030,1735655400,255.08599999999996,253.22093040005217,252.92308744209686,56.68039323549466,4.113191868305335,5.087179073584025,5.549920377361955,-0.4627413037779302,32.8710124826628
-1000029,1735828200,252.21599999999998,250.0972869333681,251.10846995367746,46.02615533557008,4.433671020569238,4.056723285910067,5.251280959071577,-1.1945576731615102,11.104546523777454
-1000028,1735914600,249.084,247.85152462224542,249.55877596294195,45.34161054234695,4.280551661957151,3.164067346440021,4.833838236545266,-1.6697708901052453,8.424006695879163
-1000027,1736173800,246.96600000000004,246.90101641483028,248.64702077035355,48.12265155979595,4.269797971817356,2.5594614981778534,4.378962888871784,-1.8195013906939304,17.395609385171685
-1000026,1736260200,244.96800000000002,245.33734427655352,247.35961661628284,44.01929994047842,4.264812402401832,1.8340357025516312,3.8699774516077534,-2.0359417490561222,4.586666666666733
-1000025,1736346600,243.42400000000004,244.45822951770234,246.42769329302627,44.90779677645862,4.221775802230272,1.2838697862911772,3.352755918544438,-2.068886132253261,13.216957605984916
-1000024,1736519400,242.02400000000003,241.92215301180156,244.512154634421,37.29691551326944,4.613077530642394,0.37153045262510886,2.7565108253605723,-2.3849803727354635,14.206642066420631
-1000023,1736778600,240.23200000000003,239.41476867453437,242.48972370753683,34.64846366109201,4.79285770702508,-0.5429408823283666,2.0966204838227847,-2.6395613661511512,15.404871626069793
-1000022,1736865000,237.888,237.36984578302292,240.64777896602945,33.4781110391243,4.711082156523288,-1.3425643968095358,1.4087835076963207,-2.7513479045058564,11.71823568136932
-1000021,1736951400,237.02000000000004,237.53656385534862,240.09222317282357,42.108439981036355,4.780290573914483,-1.5875963309835868,0.8095075399603392,-2.397103870943926,26.82685977616853
-1000020,1737037800,234.132,234.44437590356574,237.72577853825888,32.57851561208052,5.151698390063449,-2.5280903383167015,0.141987964304931,-2.6700783026216324,0.7171811661989075
-1000019,1737124200,232.75800000000004,232.95625060237717,236.17662283060707,35.39667104086003,5.071577076487488,-3.098926494052705,-0.5061949273665962,-2.592731566686109,6.358004564721192
-1000018,1737469800,230.40600000000003,229.51750040158478,233.46929826448567,29.69279577559162,5.466464428166953,-4.0963744622897025,-1.2242308343512174,-2.872143627938485,9.554513481828812
-1000017,1737556200,228.51600000000002,227.62166693438985,231.54143861158855,31.616742188785096,5.3852883975836,-4.736239685697171,-1.926632604620408,-2.8096070810767633,13.126843657817158
-1000016,1737642600,225.67400000000004,226.30111128959322,229.96515088927086,31.48419443502408,5.338482083470486,-5.197145605054033,-2.580735204707133,-2.6164104003468998,14.401076716016155
-1000015,1737729000,224.57800000000003,225.12740752639547,228.5281207114167,30.765187216058365,5.258590506079736,-5.569226930988293,-3.1784335499633647,-2.3907933810249284,12.164579606440084
-1000014,1737988200,224.55400000000003,226.70493835093032,228.7944965691334,42.2016423815168,5.552262612788327,-5.23249034098248,-3.5892449081671876,-1.6432454328152923,37.49552772808591
-1000013,1738074600,227.67800000000005,230.5566255672869,230.6875972553067,52.27441215513136,5.893529569017731,-4.238950387661902,-3.71918600406613,-0.5197643835957715,72.14367596484519
-1000012,1738161000,230.78400000000005,233.4910837115246,232.42207780424536,53.419234541803085,5.89006317123075,-3.324479479645362,-3.6402446991819764,0.3157652195366145,82.11307603473578
-1000011,1738247400,233.57000000000002,234.8573891410164,233.45566224339626,51.28735626456221,5.7250586589999815,-2.711324443682031,-3.4544606480819873,0.7431362043999563,85.05371321812243
-1000010,1738333800,236.21400000000003,235.23825942734427,233.964529794717,49.38087700984864,6.298268754785697,-2.326871644067637,-3.228942847279117,0.9020712032114799,59.76267529665589
-1000009,1738593000,235.84400000000005,232.82883961822952,232.7736238357736,41.110760623331046,6.584106700872434,-2.6365240472864,-3.1104590872805735,0.4739350399941733,31.032002876663054
-1000008,1738679400,234.75200000000004,232.81922641215303,232.77889906861887,46.85686380784273,6.576670507952974,-2.466975086306377,-2.981762287085734,0.5147872007793572,48.25602301330462
-1000007,1738765800,233.37400000000002,232.702817608102,232.71711925489507,46.520087825698546,6.430479757384904,-2.332348691392582,-2.851879567947104,0.5195308765545219,47.069399496583976
-1000006,1738852200,232.50000000000006,232.87521173873466,232.81769540391605,47.44460964881086,6.212231203285982,-2.1404636390653593,-2.709596382170755,0.5691327431053956,49.76627112549444
-1000005,1738938600,230.82600000000002,231.1268078258231,231.78015632313281,41.66342689860827,6.249928974479841,-2.4116595252583863,-2.650009010788281,0.23834948552989488,29.6655879180151
